audit,count,course_id,created,credit,cumulative_count,date,honor,masters,professional,verified
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124922,0,5,2019-12-17,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123751,0,5,2019-12-18,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122619,0,5,2019-12-19,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122309,0,5,2019-12-20,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124726,0,5,2019-12-21,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123545,0,5,2019-12-22,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122425,0,5,2019-12-23,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124836,0,5,2019-12-24,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123700,0,5,2019-12-25,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122540,0,5,2019-12-26,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124945,0,5,2019-12-27,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123817,0,5,2019-12-28,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122643,0,5,2019-12-29,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122335,0,5,2019-12-30,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124750,0,5,2019-12-31,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122009,0,5,2020-01-01,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124444,0,5,2020-01-02,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123254,0,5,2020-01-03,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122132,0,5,2020-01-04,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124555,0,5,2020-01-05,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123407,0,5,2020-01-06,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122250,0,5,2020-01-07,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124704,0,5,2020-01-08,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123522,0,5,2020-01-09,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123205,0,5,2020-01-10,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122032,0,5,2020-01-11,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124508,0,5,2020-01-12,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123320,0,5,2020-01-13,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122155,0,5,2020-01-14,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124618,0,5,2020-01-15,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123432,0,5,2020-01-16,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122311,0,5,2020-01-17,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124727,0,5,2020-01-18,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123546,0,5,2020-01-19,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123229,0,5,2020-01-20,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122107,0,5,2020-01-21,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124532,0,5,2020-01-22,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123344,0,5,2020-01-23,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122219,0,5,2020-01-24,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124641,0,5,2020-01-25,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T123458,0,5,2020-01-26,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T122336,0,5,2020-01-27,0,0,0,0
5,5,course-v1:USMx+ENCE607.1x+3T2019,2020-08-01T124751,0,5,2020-01-28,0,0,0,0
